Year,Parent Site,Site,Species,Value
28/09/2004,Main Somerset Frome,Creamery (Te),Roach,13
28/09/2004,Main Somerset Frome,Creamery (Te),Dace,4
28/09/2004,Main Somerset Frome,Creamery (Te),Gudgeon,9
28/09/2004,Main Somerset Frome,Creamery (Te),Chub,0
28/09/2004,Main Somerset Frome,Creamery (Te),Minnow,
28/09/2004,Main Somerset Frome,Creamery (Te),Stone loach,
28/09/2004,Main Somerset Frome,Creamery (Te),Bullhead,
28/09/2004,Main Somerset Frome,Creamery (Te),European eels > elvers,2
21/09/2004,Main Somerset Frome,Snarlton Farm (Te),Roach,66
21/09/2004,Main Somerset Frome,Snarlton Farm (Te),Dace,26
21/09/2004,Main Somerset Frome,Snarlton Farm (Te),Chub,21
21/09/2004,Main Somerset Frome,Snarlton Farm (Te),Brown / sea trout,8
21/09/2004,Main Somerset Frome,Snarlton Farm (Te),Gudgeon,42
21/09/2004,Main Somerset Frome,Snarlton Farm (Te),Barbel,1
21/09/2004,Main Somerset Frome,Snarlton Farm (Te),Bullhead,
21/09/2004,Main Somerset Frome,Snarlton Farm (Te),Stone loach,
21/09/2004,Main Somerset Frome,Snarlton Farm (Te),3-spined stickleback,
21/09/2004,Main Somerset Frome,Snarlton Farm (Te),Minnow,
21/09/2004,Main Somerset Frome,Snarlton Farm (Te),European eels > elvers,8
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),Gudgeon,20
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),Dace,4
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),Roach,13
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),Chub,22
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),Pike,3
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),Brown / sea trout,1
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),Perch,1
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),European eel,1
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),Bullhead,
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),Stone loach,
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),Minnow,
16/09/2004,Main Somerset Frome,D/S Scutts Bridge (Te),European eels > elvers,1
08/09/2004,Bristol Avon main river,Rawlings Farm (Te),Barbel,1
08/09/2004,Bristol Avon main river,Rawlings Farm (Te),Chub,14
08/09/2004,Bristol Avon main river,Rawlings Farm (Te),Bleak,7
08/09/2004,Bristol Avon main river,Rawlings Farm (Te),Gudgeon,3
08/09/2004,Bristol Avon main river,Rawlings Farm (Te),Roach,26
08/09/2004,Bristol Avon main river,Rawlings Farm (Te),Perch,4
08/09/2004,Bristol Avon main river,Rawlings Farm (Te),Pike,1
08/09/2004,Bristol Avon main river,Rawlings Farm (Te),European eel,2
08/09/2004,Bristol Avon main river,Rawlings Farm (Te),Minnow,
01/09/2004,Main Somerset Frome,Blatchbridge (Te),Chub,1
01/09/2004,Main Somerset Frome,Blatchbridge (Te),Dace,15
01/09/2004,Main Somerset Frome,Blatchbridge (Te),Gudgeon,38
01/09/2004,Main Somerset Frome,Blatchbridge (Te),Roach,34
01/09/2004,Main Somerset Frome,Blatchbridge (Te),Perch,10
01/09/2004,Main Somerset Frome,Blatchbridge (Te),Pike,5
01/09/2004,Main Somerset Frome,Blatchbridge (Te),Bullhead,
01/09/2004,Main Somerset Frome,Blatchbridge (Te),Minnow,
01/09/2004,Rodden Brook,Rodden Farm (Te),Brown / sea trout,8
01/09/2004,Rodden Brook,Rodden Farm (Te),Dace,6
01/09/2004,Rodden Brook,Rodden Farm (Te),Gudgeon,40
01/09/2004,Rodden Brook,Rodden Farm (Te),Roach,6
01/09/2004,Rodden Brook,Rodden Farm (Te),Rudd,1
01/09/2004,Rodden Brook,Rodden Farm (Te),Bullhead,
01/09/2004,Rodden Brook,Rodden Farm (Te),Stone loach,
01/09/2004,Rodden Brook,Rodden Farm (Te),Minnow,
18/08/2004,Main River Marden,Calne STW (Te),Brown / sea trout,16
18/08/2004,Main River Marden,Calne STW (Te),Roach,4
18/08/2004,Main River Marden,Calne STW (Te),Stone loach,
18/08/2004,Main River Marden,Calne STW (Te),Bullhead,
18/08/2004,Main River Marden,Calne STW (Te),Minnow,
18/08/2004,Main River Marden,New Leaze Farm,Barbel,2
18/08/2004,Main River Marden,New Leaze Farm,Chub,2
18/08/2004,Main River Marden,New Leaze Farm,Dace,4
18/08/2004,Main River Marden,New Leaze Farm,Roach,11
18/08/2004,Main River Marden,New Leaze Farm,Perch,2
18/08/2004,Main River Marden,New Leaze Farm,Gudgeon,1
18/08/2004,Main River Marden,New Leaze Farm,European eel,1
18/08/2004,Main River Marden,New Leaze Farm,Bullhead,
18/08/2004,Main River Marden,New Leaze Farm,Minnow,
28/07/2004,Bristol Avon main river,Chippenham (Te),Chub,39
28/07/2004,Bristol Avon main river,Chippenham (Te),Dace,7
28/07/2004,Bristol Avon main river,Chippenham (Te),Bleak,14
28/07/2004,Bristol Avon main river,Chippenham (Te),Roach,144
28/07/2004,Bristol Avon main river,Chippenham (Te),Perch,8
28/07/2004,Bristol Avon main river,Chippenham (Te),Pike,5
28/07/2004,Bristol Avon main river,Chippenham (Te),Tench,2
28/07/2004,Bristol Avon main river,Chippenham (Te),European eel,25
28/07/2004,Bristol Avon main river,Chippenham (Te),Gudgeon,21
28/07/2004,Bristol Avon main river,Chippenham (Te),Minnow,
28/07/2004,Bristol Avon main river,Chippenham (Te),Common bream,1
21/07/2004,Bristol Avon main river,Lacock (Te),Chub,15
21/07/2004,Bristol Avon main river,Lacock (Te),Roach,16
21/07/2004,Bristol Avon main river,Lacock (Te),Gudgeon,10
21/07/2004,Bristol Avon main river,Lacock (Te),Dace,9
21/07/2004,Bristol Avon main river,Lacock (Te),Barbel,1
21/07/2004,Bristol Avon main river,Lacock (Te),Bleak,0
21/07/2004,Bristol Avon main river,Lacock (Te),Common bream,0
21/07/2004,Bristol Avon main river,Lacock (Te),European eel,0
21/07/2004,Bristol Avon main river,Lacock (Te),Pike,0
21/07/2004,Bristol Avon main river,Lacock (Te),Stone loach,
21/07/2004,Bristol Avon main river,Lacock (Te),Bullhead,
21/07/2004,Bristol Avon main river,Lacock (Te),Minnow,
20/07/2004,Main River Chew,Shrowl Bridge (Te),Brown / sea trout,25
20/07/2004,Main River Chew,Shrowl Bridge (Te),Rainbow trout,37
20/07/2004,Main River Chew,Shrowl Bridge (Te),Roach,30
20/07/2004,Main River Chew,Shrowl Bridge (Te),Perch,1
20/07/2004,Main River Chew,Shrowl Bridge (Te),Stone loach,
20/07/2004,Main River Chew,Shrowl Bridge (Te),Bullhead,
14/07/2004,Bitham Brook,Horse Bridge (Te),Minnow,
14/07/2004,Bitham Brook,Horse Bridge (Te),Bullhead,
14/07/2004,Bitham Brook,Horse Bridge (Te),Stone loach,
14/07/2004,Main River Biss,u/s Blackball Hatch (Te),Chub,7
14/07/2004,Main River Biss,u/s Blackball Hatch (Te),Gudgeon,2
14/07/2004,Main River Biss,u/s Blackball Hatch (Te),European eel,1
14/07/2004,Main River Biss,u/s Blackball Hatch (Te),Roach,0
14/07/2004,Main River Biss,u/s Blackball Hatch (Te),Minnow,
14/07/2004,Main River Biss,u/s Blackball Hatch (Te),Stone loach,
14/07/2004,Main River Biss,u/s Blackball Hatch (Te),Bullhead,
13/07/2004,Main River Chew,D/S Chew Valley Lake (Te),Roach,456
13/07/2004,Main River Chew,D/S Chew Valley Lake (Te),Perch,13
13/07/2004,Main River Chew,D/S Chew Valley Lake (Te),Gudgeon,41
13/07/2004,Main River Chew,D/S Chew Valley Lake (Te),Pike,1
13/07/2004,Main River Chew,D/S Chew Valley Lake (Te),European eel,41
13/07/2004,Main River Chew,D/S Chew Valley Lake (Te),Rudd,0
13/07/2004,Main River Chew,D/S Chew Valley Lake (Te),Brown / sea trout,1
13/07/2004,Main River Chew,D/S Chew Valley Lake (Te),Bullhead,
13/07/2004,Main River Chew,D/S Chew Valley Lake (Te),Stone loach,
13/07/2004,Main River Chew,D/S Chew Valley Lake (Te),Minnow,
13/07/2004,Main River Chew,D/S Chew Valley Lake (Te),3-spined stickleback,
07/07/2004,Main River Chew,Compton Dando (Te),Brown / sea trout,20
07/07/2004,Main River Chew,Compton Dando (Te),Grayling,2
07/07/2004,Main River Chew,Compton Dando (Te),Chub,3
07/07/2004,Main River Chew,Compton Dando (Te),Dace,20
07/07/2004,Main River Chew,Compton Dando (Te),Gudgeon,1
07/07/2004,Main River Chew,Compton Dando (Te),Bullhead,
07/07/2004,Main River Chew,Compton Dando (Te),Stone loach,
07/07/2004,Main River Chew,Compton Dando (Te),Minnow,
07/07/2004,Main River Chew,Compton Dando (Te),European eels > elvers,2
07/07/2004,Main River Chew,Pensford (Te),Dace,34
07/07/2004,Main River Chew,Pensford (Te),Brown / sea trout,21
07/07/2004,Main River Chew,Pensford (Te),Grayling,11
07/07/2004,Main River Chew,Pensford (Te),Roach,3
07/07/2004,Main River Chew,Pensford (Te),Gudgeon,2
07/07/2004,Main River Chew,Pensford (Te),Perch,1
07/07/2004,Main River Chew,Pensford (Te),Bullhead,
07/07/2004,Main River Chew,Pensford (Te),European eels > elvers,10
06/07/2004,Main River Chew,Keynsham Park (Te),Gudgeon,10
06/07/2004,Main River Chew,Keynsham Park (Te),Roach,8
06/07/2004,Main River Chew,Keynsham Park (Te),Perch,3
06/07/2004,Main River Chew,Keynsham Park (Te),Chub,0
06/07/2004,Main River Chew,Keynsham Park (Te),Minnow,
06/07/2004,Main River Chew,Keynsham Park (Te),Stone loach,
06/07/2004,Main River Chew,Keynsham Park (Te),Bullhead,
06/07/2004,Main River Chew,Keynsham Park (Te),European eels > elvers,11
01/07/2004,Brinkworth Brook,Somerford Bridge (Te),Chub,16
01/07/2004,Brinkworth Brook,Somerford Bridge (Te),Dace,5
01/07/2004,Brinkworth Brook,Somerford Bridge (Te),Roach,2
01/07/2004,Brinkworth Brook,Somerford Bridge (Te),Gudgeon,7
01/07/2004,Brinkworth Brook,Somerford Bridge (Te),Brown / sea trout,0
01/07/2004,Brinkworth Brook,Somerford Bridge (Te),Rainbow trout,0
01/07/2004,Brinkworth Brook,Somerford Bridge (Te),Bullhead,
01/07/2004,Brinkworth Brook,Somerford Bridge (Te),Stone loach,
01/07/2004,Brinkworth Brook,Somerford Bridge (Te),Minnow,
01/07/2004,Brinkworth Brook,Somerford Bridge (Te),3-spined stickleback,
01/07/2004,Bradley Brook,Winterbourne (Te),European eel,4
01/07/2004,Bradley Brook,Winterbourne (Te),Bullhead,
01/07/2004,Bradley Brook,Winterbourne (Te),3-spined stickleback,
01/07/2004,Bradley Brook,Winterbourne (Te),Minnow,
01/07/2004,Bradley Brook,Winterbourne (Te),Stone loach,
30/06/2004,Main Bristol Frome,Damsons Bridge (Te),Chub,6
30/06/2004,Main Bristol Frome,Damsons Bridge (Te),Dace,1
30/06/2004,Main Bristol Frome,Damsons Bridge (Te),Roach,91
30/06/2004,Main Bristol Frome,Damsons Bridge (Te),Gudgeon,6
30/06/2004,Main Bristol Frome,Damsons Bridge (Te),Common bream,2
30/06/2004,Main Bristol Frome,Damsons Bridge (Te),Perch,6
30/06/2004,Main Bristol Frome,Damsons Bridge (Te),Roach x common bream hybrid,1
30/06/2004,Main Bristol Frome,Damsons Bridge (Te),Pike,1
30/06/2004,Main Bristol Frome,Damsons Bridge (Te),European eel,0
30/06/2004,Main Bristol Frome,Damsons Bridge (Te),Bullhead,
30/06/2004,Main Bristol Frome,Damsons Bridge (Te),Minnow,
